CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
3027-ZTDHO,Male,Married,Mailed check,Other,"€ 44,000.00","€ 28,030.00",90,9.9%,€ 442.47,"€ 39,822.54",0,Yes,Employed,No,Dutch,No,0
0422-OHQHQ,Female,Married,Bank transfer,Outstanding loan,"€ 65,000.00","€ 16,050.00",105,9.6%,€ 226.52,"€ 23,784.31",0,No,Employed,No,Dutch,No,0
6916-HIJSE,Female,Single,Bank transfer,Outstanding loan,"€ 89,000.00","€ 28,000.00",73,9.7%,€ 509.30,"€ 37,178.76",0,No,Employed,No,Dutch,No,0
2316-ESMLS,Female,Single,Bank transfer,Car,"€ 56,000.00","€ 21,090.00",53,9.6%,€ 489.79,"€ 25,959.10",0,Yes,Self-Employed,No,Israeli,No,0
9778-OGKQZ,Male,Single,Mailed check,Outstanding loan,"€ 68,000.00","€ 10,540.00",43,9.1%,€ 288.17,"€ 12,391.25",0,No,Employed,No,Dutch,No,0
7408-OFWXJ,Female,Married,Electronic check,Study loan debt,"€ 89,000.00","€ 31,000.00",17,9.8%,"€ 1,960.46","€ 33,327.90",0,No,Employed,No,Dutch,No,0
6007-TCTST,Female,Married,Credit card,Renovation,"€ 81,000.00","€ 12,000.00",118,9.9%,€ 159.49,"€ 18,819.78",3,Yes,Freelancer,Yes,Dutch,Yes,0
2252-NKNSI,Male,Married,Bank transfer,Study,"€ 81,000.00","€ 9,000.00",27,9.0%,€ 369.47,"€ 9,975.58",0,No,Employed,No,Taiwanese,No,0
8713-IGZSO,Male,Married,Bank transfer,Study loan debt,"€ 32,000.00","€ 10,620.00",99,9.7%,€ 156.27,"€ 15,470.78",2,No,Self-Employed,Yes,Dutch,No,0
7905-TVXTA,Female,Married,Mailed check,Car,"€ 74,000.00","€ 47,000.00",104,9.7%,€ 669.91,"€ 69,670.55",2,Yes,Self-Employed,Yes,Dutch,No,0
7695-PKLCZ,Female,Single,Bank transfer,Renovation,"€ 23,000.00","€ 18,990.00",48,8.2%,€ 465.39,"€ 22,338.54",0,Yes,Freelancer,No,Dutch,No,0
2382-BCKQJ,Female,Divorced,Electronic check,Outstanding loan,"€ 25,000.00","€ 13,040.00",20,8.4%,€ 700.98,"€ 14,019.60",0,No,Employed,No,Dutch,No,1
8374-UULRV,Male,Divorced,Credit card,Study loan debt,"€ 24,000.00","€ 18,310.00",35,9.3%,€ 599.31,"€ 20,975.85",0,No,Employed,No,Dutch,No,0
2207-NHRJK,Male,Registered partnership,Bank transfer,Study loan debt,"€ 69,000.00","€ 20,390.00",72,9.6%,€ 373.64,"€ 26,902.22",3,No,Self-Employed,Yes,Dutch,No,0
3224-DFQNQ,Female,Married,Electronic check,Outstanding loan,"€ 86,000.00","€ 5,000.00",22,9.5%,€ 248.53,"€ 5,467.77",0,No,Self-Employed,No,Dutch,No,0
5275-PMFUT,Male,Widowed,Electronic check,Study loan debt,"€ 32,000.00","€ 21,220.00",101,9.9%,€ 310.47,"€ 31,357.11",0,No,Employed,No,Dutch,No,1
4795-UXVCJ,Male,Divorced,Electronic check,Study,"€ 56,000.00","€ 24,680.00",36,9.9%,€ 795.20,"€ 28,627.05",0,No,Employed,No,Dutch,No,0
9777-IQHWP,Male,Married,Bank transfer,,"€ 43,000.00","€ 26,270.00",75,9.3%,€ 463.19,"€ 34,739.06",0,No,Self-Employed,No,Dutch,No,0
0947-MUGVO,Male,,Credit card,Other,"€ 71,000.00","€ 25,000.00",13,9.9%,"€ 2,035.96","€ 26,467.47",0,Yes,Self-Employed,No,Taiwanese,No,0
9944-HKVVB,Female,Single,Bank transfer,Study loan debt,"€ 65,000.00","€ 15,100.00",105,9.3%,€ 210.70,"€ 22,123.34",0,No,Employed,No,Dutch,No,1
4124-MMETB,Male,Single,Electronic check,Outstanding loan,"€ 39,000.00","€ 5,840.00",26,9.3%,€ 248.87,"€ 6,470.65",0,No,Employed,No,Dutch,No,0
3671-SHRSP,Male,Married,Electronic check,Study loan debt,"€ 26,000.00","€ 17,560.00",117,9.8%,€ 233.61,"€ 27,331.81",0,No,Self-Employed,No,Dutch,Yes,0
0979-MOZQI,Male,Registered partnership,Mailed check,Other,"€ 31,000.00","€ 17,210.00",75,9.8%,€ 307.78,"€ 23,083.30",0,Yes,Freelancer,No,Dutch,No,0
2732-ISEZX,Female,Single,Bank transfer,Study loan debt,"€ 51,000.00","€ 19,350.00",66,8.6%,€ 369.00,"€ 24,353.68",2,No,Employed,Yes,Dutch,No,0
3313-QKNKB,Male,Single,Electronic check,Study loan debt,"€ 35,000.00","€ 9,530.00",63,8.4%,€ 187.59,"€ 11,818.10",0,No,Employed,No,Dutch,No,1
0323-XWWTN,Male,Registered partnership,Bank transfer,Outstanding loan,"€ 72,000.00","€ 5,000.00",38,9.3%,€ 152.41,"€ 5,791.55",0,No,Self-Employed,No,Dutch,No,0
1937-OTUKY,Female,Single,Electronic check,Renovation,"€ 67,000.00","€ 6,360.00",34,8.6%,€ 211.44,"€ 7,188.95",0,Yes,Freelancer,No,Dutch,No,0
1573-LGXBA,Male,Married,Electronic check,,"€ 60,000.00","€ 8,460.00",52,8.2%,€ 193.85,"€ 10,080.46",0,No,Self-Employed,No,Dutch,No,0
1764-VUUMT,Male,Single,Bank transfer,Study loan debt,"€ 86,000.00","€ 29,000.00",40,9.0%,€ 841.87,"€ 336,749.81",0,No,Employed,No,Dutch,No,0
5073-WXOYN,Female,Married,Mailed check,Other,"€ 64,000.00","€ 18,530.00",64,8.3%,€ 359.31,"€ 22,995.89",0,Yes,Self-Employed,No,Dutch,No,0
4713-ZBURT,Male,Divorced,Electronic check,Study loan debt,"€ 49,000.00","€ 25,950.00",102,9.4%,€ 370.39,"€ 37,779.39",0,No,Self-Employed,No,Dutch,No,0
3050-GBUSH,Female,Married,Bank transfer,Study,"€ 78,000.00","€ 7,000.00",106,9.7%,€ 98.57,"€ 10,448.62",2,No,Employed,Yes,DUTCH,No,0
0207-MDKNV,Female,Registered partnership,Credit card,Renovation,"€ 23,000.00","€ 25,650.00",89,9.4%,€ 401.33,"€ 35,718.14",1,Yes,Employed,Yes,Dutch,No,0
7876-AEHIG,Female,Divorced,Mailed check,Study loan debt,"€ 57,000.00","€ 22,670.00",43,9.7%,€ 626.24,"€ 26,928.23",0,No,Self-Employed,No,Dutch,No,1
7945-HLKEA,Female,Registered partnership,Bank transfer,Study loan debt,"€ 84,000.00","€ 39,000.00",51,9.9%,€ 939.93,"€ 47,936.60",0,No,Self-Employed,No,Dutch,No,0
9342-VNIMQ,Male,Married,Bank transfer,Study loan debt,"€ 67,000.00","€ 11,110.00",88,9.3%,€ 174.63,"€ 15,367.21",0,No,Employed,No,DUTCH,No,0
9851-KIELU,Male,Married,Electronic check,Study loan debt,"€ 30,000.00","€ 14,690.00",30,9.3%,€ 550.68,"€ 16,520.42",0,No,Self-Employed,No,Dutch,No,1
3523-BRGUW,Male,Married,Bank transfer,Study,"€ 47,000.00","€ 10,710.00",48,9.5%,€ 269.07,"€ 12,915.30",0,No,Employed,No,Dutch,No,0
3908-BLSYF,Female,Single,Electronic check,Study,"€ 71,000.00","€ 26,000.00",111,9.9%,€ 358.53,"€ 39,796.76",2,No,Self-Employed,Yes,Dutch,No,1
3199-NPKCN,Female,Married,Bank transfer,Other,"€ 83,000.00","€ 31,000.00",94,9.9%,€ 475.32,"€ 44,680.03",0,Yes,Employed,No,Dutch,Yes,0
5170-PTRKA,Female,Married,Bank transfer,Outstanding loan,"€ 33,000.00","€ 24,490.00",87,9.7%,€ 393.07,"€ 34,197.28",2,No,Freelancer,Yes,Dutch,No,0
4661-NJEUX,,Married,Bank transfer,Outstanding loan,"€ 58,000.00","€ 17,760.00",29,9.9%,€ 691.10,"€ 20,041.99",2,No,Freelancer,Yes,Dutch,No,0
2123-AGEEN,Female,Single,Electronic check,Study,"€ 63,000.00","€ 15,180.00",47,8.7%,€ 382.28,"€ 17,967.32",2,No,Employed,Yes,Dutch,No,0
1258-YMZNM,Female,Married,Bank transfer,Outstanding loan,"€ 35,000.00","€ 21,170.00",53,8.4%,€ 479.48,"€ 25,412.47",0,No,Employed,No,Dutch,No,0
0048-LUMLS,Male,Single,Credit card,Other,"€ 74,000.00","€ 45,000.00",34,9.3%,"€ 1,510.65","€ 51,361.97",0,Yes,Employed,No,Dutch,No,0
7549-MYGPK,Female,Married,Bank transfer,,"€ 82,000.00","€ 11,000.00",118,9.3%,€ 142.59,"€ 16,825.62",0,No,Employed,No,French,No,0
5898-IGSLP,Male,Married,Credit card,Study,"€ 65,000.00","€ 25,460.00",18,8.2%,"€ 1,508.04","€ 27,144.66",3,No,Employed,Yes,Dutch,No,0
3804-RVTGV,Male,Single,Electronic check,Car,"€ 50,000.00","€ 29,920.00",35,9.2%,€ 977.93,"€ 34,227.44",1,Yes,Employed,Yes,Dutch,No,0
6259-WJQLC,Male,Married,Bank transfer,Study loan debt,"€ 86,000.00","€ 39,000.00",50,9.4%,€ 945.71,"€ 47,285.41",0,No,Self-Employed,No,Dutch,No,0
9227-LUNBG,Female,Single,Bank transfer,Study,"€ 89,000.00","€ 9,000.00",76,9.8%,€ 159.42,"€ 12,115.63",0,No,Employed,No,Dutch,No,0
7997-EASSD,Female,Divorced,Mailed check,Outstanding loan,"€ 42,000.00","€ 18,630.00",25,9.7%,€ 826.03,"€ 20,650.70",0,No,Freelancer,No,Dutch,No,0
0730-KOAVE,Male,Divorced,Electronic check,Outstanding loan,"€ 33,000.00","€ 12,440.00",22,9.2%,€ 616.64,"€ 13,566.10",0,No,Employed,No,Dutch,No,0
8975-SKGRX,Male,Married,Mailed check,Outstanding loan,"€ 59,000.00","€ 6,140.00",79,9.6%,€ 105.15,"€ 8,306.99",2,No,Freelancer,Yes,Dutch,No,0
0678-RLHVP,Female,Single,Mailed check,Study,"€ 56,000.00","€ 17,890.00",49,9.4%,€ 441.05,"€ 21,611.62",0,No,Self-Employed,No,Dutch,Yes,1
4315-MURBD,Female,Widowed,Bank transfer,Other,"€ 63,000.00","€ 10,460.00",23,8.8%,€ 495.88,"€ 11,405.13",0,Yes,Employed,No,Dutch,No,0
2267-FPIMA,Male,Married,Bank transfer,Study,"€ 59,000.00","€ 10,670.00",44,8.4%,€ 282.60,"€ 12,434.41",0,No,Employed,No,French,No,0
1051-GEJLJ,Female,Widowed,Bank transfer,Outstanding loan,"€ 78,000.00","€ 8,000.00",51,8.5%,€ 187.45,"€ 9,559.81",0,No,Employed,No,Dutch,No,0
9734-YWGEX,Female,Single,Mailed check,Outstanding loan,"€ 54,000.00","€ 11,180.00",51,9.9%,€ 269.45,"€ 13,741.83",0,No,Employed,No,Dutch,No,0
2719-BDAQO,Male,Married,Credit card,Outstanding loan,"€ 24,000.00","€ 11,300.00",57,8.8%,€ 243.27,"€ 13,866.54",0,No,Self-Employed,No,Dutch,No,0
5285-MVEHD,Female,Married,Electronic check,Study,"€ 83,000.00","€ 16,000.00",29,8.2%,€ 610.07,"€ 17,692.09",2,No,Freelancer,Yes,Dutch,Yes,1
0379-DJQHR,Male,Divorced,Bank transfer,,"€ 62,000.00","€ 18,560.00",39,8.3%,€ 544.60,"€ 21,239.41",0,No,Employed,No,DUTCH,No,1
0781-LKXBR,Male,Divorced,Bank transfer,Study,"€ 65,000.00","€ 8,050.00",99,9.2%,€ 116.33,"€ 11,517.16",1,No,Self-Employed,Yes,Dutch,No,0
5543-QDCRY,Male,Married,Bank transfer,Study loan debt,"€ 71,000.00","€ 26,000.00",17,8.5%,"€ 1,628.75","€ 27,688.69",0,No,Employed,No,British,No,0
0297-RBCSG,Male,Married,Credit card,Study loan debt,"€ 26,000.00","€ 28,450.00",19,8.6%,"€ 1,606.98","€ 30,532.58",0,No,Employed,No,Dutch,No,0
4694-PHWFW,Female,Single,Electronic check,Study loan debt,"€ 30,000.00","€ 6,820.00",72,9.7%,€ 125.32,"€ 9,022.82",0,No,Self-Employed,No,Dutch,No,1
0835-JKADZ,Female,Married,Electronic check,Study loan debt,"€ 81,000.00","€ 28,000.00",61,9.8%,€ 584.64,"€ 35,662.87",0,No,Employed,No,Dutch,No,0
1907-UBQFC,Male,Single,Bank transfer,Study loan debt,"€ 34,000.00","€ 19,750.00",56,8.6%,€ 429.42,"€ 24,047.30",1,No,Self-Employed,Yes,Chinese,No,0
7508-SMHXL,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 54,000.00","€ 20,720.00",100,9.8%,€ 304.00,"€ 30,399.62",2,No,Employed,Yes,Dutch,No,0
3865-YIOTT,Male,Registered partnership,Credit card,Other,"€ 81,000.00","€ 17,000.00",110,9.9%,€ 235.73,"€ 25,930.18",0,Yes,Self-Employed,No,Dutch,No,0
5993-BQHEA,Male,Married,Bank transfer,Study,"€ 37,000.00","€ 16,800.00",80,9.5%,€ 284.28,"€ 22,742.08",0,No,Employed,No,Belgian,No,0
6024-RUGGH,Male,Married,Bank transfer,Car,"€ 59,000.00","€ 28,420.00",99,9.6%,€ 416.69,"€ 41,252.39",0,Yes,Employed,No,Dutch,No,0
6513-EECDB,Male,Single,Electronic check,Study,"€ 41,000.00","€ 28,320.00",29,8.4%,"€ 1,082.43","€ 31,390.33",0,No,Employed,No,Dutch,No,0
3956-CJUST,Female,Married,Electronic check,Other,"€ 87,000.00","€ 13,000.00",93,9.3%,€ 196.68,"€ 18,291.03",0,Yes,Self-Employed,No,Dutch,No,0
4079-WWQQQ,Male,Registered partnership,Bank transfer,Study loan debt,"€ 86,000.00","€ 25,000.00",25,8.5%,"€ 1,094.68","€ 27,367.05",0,No,Freelancer,No,Dutch,No,0
6103-BOCOU,Female,Single,Bank transfer,Study loan debt,"€ 76,000.00","€ 47,000.00",40,8.5%,"€ 1,353.44","€ 54,137.49",0,No,Self-Employed,No,Dutch,No,0
5149-TGWDZ,Female,Married,Bank transfer,Car,"€ 73,000.00","€ 15,000.00",16,8.2%,€ 992.88,"€ 15,886.08",0,Yes,Self-Employed,No,Dutch,No,0
7471-WNSUF,Male,Married,Credit card,Car,"€ 39,000.00","€ 18,250.00",60,9.1%,€ 379.73,"€ 22,783.58",2,Yes,Employed,Yes,Dutch,No,0
8942-DBMHZ,Male,Divorced,Bank transfer,Study,"€ 37,000.00","€ 17,330.00",79,9.3%,€ 294.15,"€ 23,238.16",0,No,Employed,No,Dutch,No,0
4301-VVZKA,Male,Married,Bank transfer,Renovation,"€ 38,000.00","€ 22,360.00",84,9.7%,€ 367.75,"€ 30,890.64",2,Yes,Self-Employed,Yes,Dutch,No,0
9199-PWQVC,Female,Married,Bank transfer,Renovation,"€ 27,000.00","€ 29,560.00",90,9.7%,€ 463.54,"€ 41,719.03",0,Yes,Employed,No,Dutch,No,0
4824-GUCBY,Female,Married,Bank transfer,Study,"€ 77,000.00","€ 12,000.00",28,8.9%,€ 476.19,"€ 13,333.38",0,No,Employed,No,Dutch,No,0
5393-HJZSM,Female,Widowed,Bank transfer,Outstanding loan,"€ 44,000.00","€ 22,580.00",110,9.5%,€ 308.23,"€ 33,904.80",0,No,Self-Employed,No,Dutch,No,0
7074-IEVOJ,Female,Divorced,Bank transfer,,"€ 81,000.00","€ 23,000.00",86,9.3%,€ 367.39,"€ 31,595.74",0,Yes,Employed,No,Dutch,No,0
9625-QSTYE,Female,Registered partnership,Electronic check,,"€ 86,000.00","€ 48,000.00",109,9.3%,€ 653.85,"€ 71,270.17",0,No,Self-Employed,No,British,No,0
0862-PRCBS,Female,Divorced,Bank transfer,Renovation,"€ 82,000.00","€ 25,000.00",104,9.8%,€ 357.67,"€ 37,197.81",0,Yes,Employed,No,Dutch,No,0
8812-ZRHFP,Female,Single,Bank transfer,Renovation,"€ 38,000.00","€ 9,250.00",98,9.6%,€ 136.53,"€ 13,380.14",0,Yes,Self-Employed,No,Dutch,No,0
5146-CBVOE,Female,Divorced,Bank transfer,Study loan debt,"€ 76,000.00","€ 23,000.00",92,9.5%,€ 352.94,"€ 32,470.71",2,No,Employed,Yes,Dutch,No,0
0454-OKRCT,Male,Single,Credit card,Study,"€ 81,000.00","€ 46,000.00",81,9.5%,€ 771.48,"€ 62,490.09",0,No,Self-Employed,No,INDIAN,No,0
5787-KXGIY,Male,Single,Electronic check,Study loan debt,"€ 77,000.00","€ 10,000.00",31,9.4%,€ 364.59,"€ 11,302.18",0,No,Self-Employed,No,Dutch,No,0
4750-ZRXIU,Female,Married,Mailed check,Study loan debt,"€ 35,000.00","€ 28,330.00",19,9.2%,"€ 1,607.98","€ 30,551.71",0,No,Employed,No,Dutch,No,0
4198-VFOEA,Female,Married,Bank transfer,Study,"€ 73,000.00","€ 300,000.00",26,9.2%,"€ 1,277.07","€ 33,203.74",0,No,Employed,No,Chinese,No,0
6630-UJZMY,Female,Divorced,Mailed check,Study,"€ 86,000.00","€ 14,000.00",93,9.5%,€ 213.26,"€ 19,833.44",0,No,Employed,No,Dutch,No,0
5709-LVOEQ,Female,Married,Bank transfer,Outstanding loan,"€ 81,000.00","€ 41,000.00",42,8.3%,"€ 1,128.19","€ 47,383.82",0,No,Self-Employed,No,Dutch,No,0
6400-BWQKW,Female,Married,Bank transfer,Outstanding loan,"€ 61,000.00","€ 16,880.00",35,8.9%,€ 549.36,"€ 19,227.73",0,No,Employed,No,Dutch,No,0
2692-AQCPF,Female,Single,Bank transfer,Study loan debt,"€ 46,000.00","€ 10,360.00",62,8.7%,€ 208.05,"€ 12,899.15",0,,Employed,No,Dutch,No,0
0347-UBKUZ,Female,Registered partnership,Bank transfer,Study,"€ 49,000.00","€ 22,980.00",89,9.7%,€ 363.12,"€ 32,317.65",0,No,Employed,No,Dutch,No,0
0835-DUUIQ,Female,Married,Bank transfer,Study loan debt,"€ 36,000.00","€ 21,770.00",55,8.6%,€ 480.34,"€ 26,418.56",0,No,Employed,No,Dutch,No,0
0811-GSDTP,Female,Married,Bank transfer,Renovation,"€ 59,000.00","€ 14,040.00",72,9.5%,€ 256.58,"€ 18,473.52",0,Yes,Employed,No,Dutch,No,0
7567-ECMCM,Male,Married,Electronic check,Study,"€ 28,000.00","€ 25,710.00",29,9.8%,€ 999.27,"€ 28,978.91",0,No,Employed,No,Dutch,No,0
6115-ZTBFQ,Female,Married,Credit card,Car,"€ 40,000.00","€ 13,110.00",109,9.7%,€ 181.40,"€ 19,772.48",0,Yes,Freelancer,No,Dutch,No,0
6353-BRMMA,Female,Single,Electronic check,Outstanding loan,"€ 59,000.00","€ 9,380.00",63,9.1%,€ 187.83,"€ 11,833.24",0,No,Employed,No,Dutch,No,0
6680-WKXRZ,Female,Divorced,Bank transfer,Outstanding loan,"€ 49,000.00","€ 19,510.00",78,9.9%,€ 340.17,"€ 26,533.65",2,No,Employed,Yes,Dutch,No,0
6231-WFGFH,Male,Single,Electronic check,Study loan debt,"€ 27,000.00","€ 27,290.00",49,9.2%,€ 670.19,"€ 32,839.43",1,No,Self-Employed,Yes,Dutch,No,0
9904-EHEVJ,Female,Widowed,Bank transfer,Study,"€ 50,000.00","€ 25,960.00",112,9.5%,€ 350.39,"€ 39,244.00",0,No,Employed,No,Dutch,No,0
7028-DVOIQ,Male,Married,Electronic check,Study loan debt,"€ 63,000.00","€ 7,010.00",64,8.6%,€ 136.95,"€ 8,764.75",0,No,Employed,No,Dutch,No,0
6169-PPETC,Male,Married,Credit card,Outstanding loan,"€ 59,000.00","€ 19,260.00",50,9.2%,€ 465.19,"€ 23,259.61",0,No,Freelancer,No,Pakistani,No,0
4208-UFFGW,Male,Single,Mailed check,Study loan debt,"€ 60,000.00","€ 27,400.00",92,9.2%,€ 416.20,"€ 38,290.38",1,No,Self-Employed,Yes,Dutch,No,0
8584-KMVXD,Female,Widowed,Mailed check,Study loan debt,"€ 37,000.00","€ 16,450.00",110,9.4%,€ 223.67,"€ 24,603.16",1,No,Employed,Yes,Dutch,No,0
8467-WYNSR,Male,Divorced,Bank transfer,Renovation,"€ 73,000.00","€ 42,000.00",113,9.5%,€ 563.77,"€ 63,705.99",0,Yes,Employed,No,British,No,0
0851-DFJKB,Female,Single,Electronic check,Study,"€ 81,000.00","€ 6,000.00",107,9.4%,€ 83.03,"€ 8,883.86",0,No,Employed,No,Dutch,Yes,1
5382-SOYZL,Male,Single,Bank transfer,Outstanding loan,"€ 52,000.00","€ 8,510.00",100,9.6%,€ 123.95,"€ 12,395.34",0,No,Employed,No,Dutch,No,0
9448-REEVD,Male,Married,Credit card,Outstanding loan,"€ 60,000.00","€ 225,800.00",38,9.2%,€ 687.22,"€ 26,114.47",0,No,Self-Employed,No,Dutch,No,0
3261-CQXOL,Female,Single,Electronic check,Study loan debt,"€ 85,000.00","€ 24,000.00",62,9.9%,€ 496.06,"€ 30,755.74",0,No,Freelancer,No,Dutch,No,0
8388-FYNPZ,Male,Married,Electronic check,,"€ 23,000.00","€ 24,770.00",84,9.2%,€ 401.05,"€ 33,687.80",0,Yes,Employed,No,Dutch,No,0
4002-BQWPQ,Male,Divorced,Credit card,Study,"€ 87,000.00","€ 17,000.00",63,8.5%,€ 335.45,"€ 21,133.46",0,No,Employed,No,Dutch,No,0
5651-YLPRD,Female,Divorced,Bank transfer,Other,"€ 54,000.00","€ 18,980.00",21,9.8%,€ 987.20,"€ 20,731.24",0,Yes,Employed,No,Dutch,No,0
2826-DXLQO,Male,Married,Electronic check,Study,"€ 69,000.00","€ 29,290.00",84,9.3%,€ 475.72,"€ 39,960.54",0,No,Employed,No,Dutch,No,0
4378-BZYFP,Male,,Electronic check,Outstanding loan,"€ 47,000.00","€ 14,390.00",18,8.3%,€ 853.00,"€ 15,354.00",0,No,Self-Employed,No,Dutch,Yes,0
9489-UTFKA,Male,Single,Electronic check,Study loan debt,"€ 75,000.00","€ 16,000.00",31,9.3%,€ 582.60,"€ 18,060.51",0,No,Employed,No,Belgian,No,0
4849-PYRLQ,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 82,000.00","€ 18,000.00",118,9.7%,€ 237.26,"€ 27,996.35",0,No,Employed,No,Dutch,No,0
9117-SHLZX,Male,Single,Credit card,Other,"€ 85,000.00","€ 24,000.00",87,9.2%,€ 379.03,"€ 32,975.81",0,Yes,Employed,No,Dutch,No,0
9889-TMAHG,Male,Married,Bank transfer,Outstanding loan,"€ 49,000.00","€ 15,590.00",102,9.2%,€ 220.87,"€ 22,528.93",2,No,Employed,Yes,Dutch,No,0
4541-RMRLG,Male,Widowed,Electronic check,Study loan debt,"€ 39,000.00","€ 11,320.00",14,9.8%,€ 858.97,"€ 12,025.57",2,No,Freelancer,Yes,Dutch,No,0
7764-BDPEE,Male,Registered partnership,Bank transfer,,"€ 75,000.00","€ 19,000.00",52,9.1%,€ 443.51,"€ 23,062.77",0,No,Employed,No,Dutch,Yes,1
3429-IFLEM,Female,Divorced,Bank transfer,Study loan debt,"€ 83,000.00","€ 36,000.00",101,9.6%,€ 520.97,"€ 52,617.87",3,No,Employed,Yes,Dutch,No,0
3158-MOERK,Female,Married,Bank transfer,Study loan debt,"€ 78,000.00","€ 26,000.00",45,8.6%,€ 677.99,"€ 30,509.71",0,No,Employed,No,Dutch,No,0
7294-TMAOP,Female,Married,Electronic check,Study,"€ 23,000.00","€ 18,310.00",71,8.4%,€ 328.14,"€ 23,298.10",0,No,Employed,No,Dutch,No,0
5002-GCQFH,Male,Widowed,Bank transfer,Car,"€ 36,000.00","€ 29,890.00",55,8.3%,€ 655.22,"€ 36,036.95",0,Yes,Employed,No,Dutch,No,0
0556-FJEGU,Male,Married,Bank transfer,Study loan debt,"€ 45,000.00","€ 14,070.00",37,8.4%,€ 432.96,"€ 16,019.54",0,No,Freelancer,No,Dutch,No,0
8919-FYFQZ,Male,Married,Electronic check,Outstanding loan,"€ 76,000.00","€ 36,000.00",54,9.2%,€ 816.68,"€ 44,100.61",0,No,Employed,No,Dutch,No,0
0604-THJFP,Female,Married,Bank transfer,Car,"€ 44,000.00","€ 10,870.00",50,9.0%,€ 261.51,"€ 13,075.45",0,Yes,Self-Employed,No,Dutch,No,0
2834-JRTUA,Male,Married,Credit card,Renovation,"€ 36,000.00","€ 17,830.00",74,9.9%,€ 322.89,"€ 23,894.20",0,Yes,Self-Employed,No,Dutch,No,0
5875-YPQFJ,Male,Divorced,Bank transfer,Study loan debt,"€ 33,000.00","€ 16,330.00",40,9.9%,€ 480.98,"€ 19,239.04",0,No,Employed,No,Belgian,No,0
5879-SESNB,Female,Single,Mailed check,,"€ 83,000.00","€ 13,000.00",36,8.8%,€ 412.19,"€ 14,838.75",0,Yes,Employed,No,Dutch,No,0
6646-QVXLR,Male,Married,Credit card,Outstanding loan,"€ 66,000.00","€ 7,160.00",116,9.2%,€ 93.41,"€ 10,835.30",0,No,Employed,No,Thai,No,0
6461-PPAXN,Female,Widowed,Electronic check,Car,"€ 39,000.00","€ 20,770.00",39,8.4%,€ 610.41,"€ 23,806.11",0,Yes,Self-Employed,No,German,No,0
3318-ISQFQ,Female,Divorced,Electronic check,Outstanding loan,"€ 74,000.00","€ 5,000.00",96,9.3%,€ 74.03,"€ 7,107.02",0,No,Employed,No,Dutch,No,0
1106-HRLKZ,Male,Single,Credit card,Car,"€ 45,000.00","€ 19,070.00",20,9.9%,"€ 1,038.24","€ 20,764.90",3,Yes,Self-Employed,Yes,Dutch,No,0
2483-XSSMZ,Female,Widowed,Mailed check,Study loan debt,"€ 37,000.00","€ 20,090.00",87,9.9%,€ 324.53,"€ 28,234.26",0,No,Self-Employed,No,Dutch,No,1
8603-IJWDN,Male,Divorced,Bank transfer,Car,"€ 50,000.00","€ 24,130.00",69,8.4%,€ 442.14,"€ 30,507.43",0,,Employed,No,Dutch,No,0
8165-ZJRNM,Female,Married,Credit card,,"€ 82,000.00","€ 11,000.00",69,9.2%,€ 205.88,"€ 14,205.98",3,,Employed,Yes,Dutch,No,0
9369-XFEHK,Female,Single,Electronic check,Study loan debt,"€ 39,000.00","€ 9,350.00",32,9.1%,€ 330.17,"€ 10,565.54",1,No,Self-Employed,Yes,Dutch,No,0
2604-XVDAM,Female,Single,Bank transfer,Study,"€ 51,000.00","€ 24,570.00",106,9.2%,€ 339.44,"€ 35,980.25",2,No,Freelancer,Yes,Dutch,No,1
3717-OFRTN,Male,Registered partnership,Electronic check,Study,"€ 86,000.00","€ 33,000.00",48,9.0%,€ 821.21,"€ 39,417.91",0,No,Self-Employed,No,Dutch,No,0
9046-JBFWA,Male,Divorced,Bank transfer,Outstanding loan,"€ 23,000.00","€ 14,230.00",13,9.7%,"€ 1,157.55","€ 15,048.14",0,No,Freelancer,No,Dutch,No,0
3280-NMUVX,Male,Married,Bank transfer,Car,"€ 49,000.00","€ 9,000.00",30,9.8%,€ 339.47,"€ 10,183.99",0,Yes,Employed,No,Dutch,No,0
1206-EHBDD,Female,Single,Bank transfer,Other,"€ 24,000.00","€ 8,060.00",79,9.7%,€ 138.44,"€ 10,937.00",0,Yes,Self-Employed,No,Dutch,No,0
8361-LBRDI,Female,Divorced,Bank transfer,Outstanding loan,"€ 55,000.00","€ 16,240.00",41,8.8%,€ 460.06,"€ 18,862.60",0,No,Employed,No,Dutch,No,1
4883-KCPZJ,Female,Widowed,Electronic check,Renovation,"€ 72,000.00","€ 21,000.00",94,9.9%,€ 321.99,"€ 30,267.12",0,Yes,Employed,No,Dutch,No,0
